id,url,title,genres,averageRating,numVotes,releaseYear
tt0031679,https://www.imdb.com/title/tt0031679/,"Mr. Smith Goes to Washington","[""Comedy"", ""Drama""]",8.1,123080,1939
tt0169102,https://www.imdb.com/title/tt0169102/,"Lagaan: Once Upon a Time in India","[""Drama"", ""Musical"", ""Sport""]",8.1,122161,2001
tt0015864,https://www.imdb.com/title/tt0015864/,"The Gold Rush","[""Adventure"", ""Comedy"", ""Drama""]",8.1,120445,1925
tt0050986,https://www.imdb.com/title/tt0050986/,"Wild Strawberries","[""Drama"", ""Romance""]",8.1,116996,1957
tt0025316,https://www.imdb.com/title/tt0025316/,"It Happened One Night","[""Comedy"", ""Romance""]",8.1,114431,1934
tt8613070,https://www.imdb.com/title/tt8613070/,"Portrait of a Lady on Fire","[""Drama"", ""Romance""]",8.1,113634,2019
tt0111495,https://www.imdb.com/title/tt0111495/,"Three Colors: Red","[""Drama"", ""Mystery"", ""Romance""]",8.1,111666,1994
tt5323662,https://www.imdb.com/title/tt5323662/,"A Silent Voice: The Movie","[""Animation"", ""Drama""]",8.1,107009,2016
tt0032551,https://www.imdb.com/title/tt0032551/,"The Grapes of Wrath","[""Drama""]",8.1,101567,1940
tt3863552,https://www.imdb.com/title/tt3863552/,"Bajrangi Bhaijaan","[""Action"", ""Adventure"", ""Comedy""]",8.1,100501,2015
tt0017925,https://www.imdb.com/title/tt0017925/,"The General","[""Action"", ""Adventure"", ""Comedy""]",8.1,99805,1926
tt0374887,https://www.imdb.com/title/tt0374887/,"Munna Bhai M.B.B.S.","[""Comedy"", ""Drama""]",8.1,89930,2003
tt11555492,https://www.imdb.com/title/tt11555492/,Farha,"[""Drama""]",8.1,89832,2021
tt2082197,https://www.imdb.com/title/tt2082197/,Barfi!,"[""Comedy"", ""Drama"", ""Romance""]",8.1,88137,2012
tt0871510,https://www.imdb.com/title/tt0871510/,"Chak De! India","[""Drama"", ""Family"", ""Sport""]",8.1,85985,2007
tt0056217,https://www.imdb.com/title/tt0056217/,"The Man Who Shot Liberty Valance","[""Drama"", ""Western""]",8.1,83873,1962
tt1280558,https://www.imdb.com/title/tt1280558/,"A Wednesday","[""Action"", ""Crime"", ""Drama""]",8.1,83109,2008
tt10554232,https://www.imdb.com/title/tt10554232/,"Dara of Jasenovac","[""Drama"", ""War""]",8.1,81967,2020
tt7775622,https://www.imdb.com/title/tt7775622/,"Free Solo","[""Adventure"", ""Documentary"", ""Sport""]",8.1,79349,2018
tt0292490,https://www.imdb.com/title/tt0292490/,"Dil Chahta Hai","[""Comedy"", ""Drama"", ""Romance""]",8.1,76692,2001
tt2545118,https://www.imdb.com/title/tt2545118/,Blackfish,"[""Documentary"", ""Drama"", ""Horror""]",8.1,73590,2013
tt0116231,https://www.imdb.com/title/tt0116231/,"The Bandit","[""Crime"", ""Drama"", ""Thriller""]",8.1,73041,1996
tt0036868,https://www.imdb.com/title/tt0036868/,"The Best Years of Our Lives","[""Drama"", ""Romance"", ""War""]",8.1,71973,1946
tt0046438,https://www.imdb.com/title/tt0046438/,"Tokyo Story","[""Drama""]",8.1,70450,1953
tt0046911,https://www.imdb.com/title/tt0046911/,Diabolique,"[""Crime"", ""Drama"", ""Horror""]",8.1,70311,1955
tt3322420,https://www.imdb.com/title/tt3322420/,Queen,"[""Adventure"", ""Comedy"", ""Drama""]",8.1,68933,2013
tt0020629,https://www.imdb.com/title/tt0020629/,"All Quiet on the Western Front","[""Drama"", ""War""]",8.1,68640,1930
tt0083922,https://www.imdb.com/title/tt0083922/,"Fanny and Alexander","[""Drama""]",8.1,68174,1982
tt0046268,https://www.imdb.com/title/tt0046268/,"The Wages of Fear","[""Adventure"", ""Drama"", ""Thriller""]",8.1,67907,1953
tt0058946,https://www.imdb.com/title/tt0058946/,"The Battle of Algiers","[""Drama"", ""War""]",8.1,67142,1966
tt0169858,https://www.imdb.com/title/tt0169858/,"Neon Genesis Evangelion: The End of Evangelion","[""Action"", ""Animation"", ""Drama""]",8.1,66994,1997
tt1821480,https://www.imdb.com/title/tt1821480/,Kahaani,"[""Mystery"", ""Thriller""]",8.1,66739,2012
tt2283748,https://www.imdb.com/title/tt2283748/,"OMG: Oh My God!","[""Comedy"", ""Drama"", ""Fantasy""]",8.1,66648,2012
tt12888462,https://www.imdb.com/title/tt12888462/,"My Octopus Teacher","[""Documentary"", ""Drama""]",8.1,65609,2020
tt0019254,https://www.imdb.com/title/tt0019254/,"The Passion of Joan of Arc","[""Biography"", ""Drama"", ""History""]",8.1,62208,1928
tt0073707,https://www.imdb.com/title/tt0073707/,Sholay,"[""Action"", ""Adventure"", ""Comedy""]",8.1,59567,1975
tt0018455,https://www.imdb.com/title/tt0018455/,Sunrise,"[""Drama"", ""Romance""]",8.1,54452,1927
tt0070510,https://www.imdb.com/title/tt0070510/,"Paper Moon","[""Comedy"", ""Crime"", ""Drama""]",8.1,53518,1973
tt0050783,https://www.imdb.com/title/tt0050783/,"Nights of Cabiria","[""Drama""]",8.1,52574,1957
tt0074896,https://www.imdb.com/title/tt0074896/,"The Message","[""Biography"", ""Drama"", ""History""]",8.1,51524,1976
tt2140203,https://www.imdb.com/title/tt2140203/,"Wolf Children","[""Animation"", ""Drama"", ""Family""]",8.1,50684,2012
tt2991224,https://www.imdb.com/title/tt2991224/,Tangerines,"[""Drama"", ""War""]",8.1,49633,2013
tt5571734,https://www.imdb.com/title/tt5571734/,Pink,"[""Crime"", ""Drama"", ""Thriller""]",8.1,49032,2016
tt1639426,https://www.imdb.com/title/tt1639426/,Udaan,"[""Drama""]",8.1,47836,2010
tt0035446,https://www.imdb.com/title/tt0035446/,"To Be or Not to Be","[""Comedy"", ""Romance"", ""War""]",8.1,44434,1942
tt0051808,https://www.imdb.com/title/tt0051808/,"The Hidden Fortress","[""Action"", ""Adventure"", ""Drama""]",8.1,43068,1958
tt0040725,https://www.imdb.com/title/tt0040725/,"The Red Shoes","[""Drama"", ""Music"", ""Romance""]",8.1,40135,1948
tt0043338,https://www.imdb.com/title/tt0043338/,"Ace in the Hole","[""Drama"", ""Film-Noir""]",8.1,39857,1951
tt0028950,https://www.imdb.com/title/tt0028950/,"The Grand Illusion","[""Drama"", ""War""]",8.1,39418,1937
tt4934950,https://www.imdb.com/title/tt4934950/,Talvar,"[""Crime"", ""Drama"", ""Mystery""]",8.1,38996,2015
tt0077711,https://www.imdb.com/title/tt0077711/,"Autumn Sonata","[""Drama"", ""Music""]",8.1,38799,1978
tt2187153,https://www.imdb.com/title/tt2187153/,Thuppakki,"[""Action"", ""Thriller""]",8.1,38702,2012
tt4573394,https://www.imdb.com/title/tt4573394/,"Endless Corridor","[""Documentary"", ""History""]",8.1,38300,2014
tt10324144,https://www.imdb.com/title/tt10324144/,"Article 15","[""Crime"", ""Drama"", ""Mystery""]",8.1,37581,2019
tt0048021,https://www.imdb.com/title/tt0048021/,Rififi,"[""Crime"", ""Drama"", ""Thriller""]",8.1,37315,1955
tt0018773,https://www.imdb.com/title/tt0018773/,"The Circus","[""Comedy"", ""Family"", ""Romance""]",8.1,36578,1928
tt0375611,https://www.imdb.com/title/tt0375611/,Black,"[""Drama""]",8.1,36522,2005
tt0042041,https://www.imdb.com/title/tt0042041/,"White Heat","[""Action"", ""Crime"", ""Drama""]",8.1,36446,1949
tt8108268,https://www.imdb.com/title/tt8108268/,"The Tashkent Files","[""Drama"", ""Mystery"", ""Thriller""]",8.1,36205,2019
tt0101640,https://www.imdb.com/title/tt0101640/,"Raise the Red Lantern","[""Drama"", ""Romance""]",8.1,35863,1991
tt0066763,https://www.imdb.com/title/tt0066763/,Anand,"[""Drama"", ""Musical""]",8.1,35756,1971
tt14152756,https://www.imdb.com/title/tt14152756/,Seaspiracy,"[""Adventure"", ""Documentary""]",8.1,34525,2021
tt0106332,https://www.imdb.com/title/tt0106332/,"Farewell My Concubine","[""Drama"", ""Music"", ""Romance""]",8.1,34021,1993
tt0053946,https://www.imdb.com/title/tt0053946/,"Inherit the Wind","[""Biography"", ""Drama"", ""History""]",8.1,33374,1960
tt0097223,https://www.imdb.com/title/tt0097223/,"Time of the Gypsies","[""Comedy"", ""Crime"", ""Drama""]",8.1,33079,1988
tt9851854,https://www.imdb.com/title/tt9851854/,Major,"[""Action"", ""Biography"", ""Drama""]",8.1,32874,2022
tt4635372,https://www.imdb.com/title/tt4635372/,Masaan,"[""Drama""]",8.1,32087,2015
tt0065234,https://www.imdb.com/title/tt0065234/,Z,"[""Crime"", ""Drama"", ""Thriller""]",8.1,31890,1969
tt3801314,https://www.imdb.com/title/tt3801314/,Kaththi,"[""Action"", ""Drama""]",8.1,30853,2014
tt0244316,https://www.imdb.com/title/tt0244316/,"Yi Yi","[""Drama"", ""Romance""]",8.1,29312,2000
tt0263438,https://www.imdb.com/title/tt0263438/,"Everything's Gonna Be Great","[""Comedy"", ""Drama"", ""Thriller""]",8.1,28211,1998
tt0091288,https://www.imdb.com/title/tt0091288/,"Jean de Florette","[""Comedy"", ""Drama""]",8.1,27922,1986
tt8760684,https://www.imdb.com/title/tt8760684/,"Apollo 11","[""Documentary"", ""History""]",8.1,27557,2019
tt0200087,https://www.imdb.com/title/tt0200087/,Sarfarosh,"[""Action"", ""Crime"", ""Drama""]",8.1,27452,1999
tt3302820,https://www.imdb.com/title/tt3302820/,"Cowspiracy: The Sustainability Secret","[""Documentary""]",8.1,26808,2014
tt0064040,https://www.imdb.com/title/tt0064040/,"Army of Shadows","[""Drama"", ""War""]",8.1,26700,1969
tt0095467,https://www.imdb.com/title/tt0095467/,"A Short Film About Love","[""Drama"", ""Romance""]",8.1,26602,1988
tt0055601,https://www.imdb.com/title/tt0055601/,Viridiana,"[""Drama""]",8.1,26497,1961
tt0046478,https://www.imdb.com/title/tt0046478/,Ugetsu,"[""Drama"", ""Fantasy"", ""War""]",8.1,26389,1953
tt0044008,https://www.imdb.com/title/tt0044008/,"A Christmas Carol","[""Drama"", ""Family"", ""Fantasy""]",8.1,25988,1951
tt0428870,https://www.imdb.com/title/tt0428870/,"A Moment to Remember","[""Drama"", ""Romance""]",8.1,25938,2004
tt0351817,https://www.imdb.com/title/tt0351817/,"The Twilight Samurai","[""Drama"", ""Romance""]",8.1,25905,2002
tt0317910,https://www.imdb.com/title/tt0317910/,"The Fog of War","[""Biography"", ""Documentary"", ""History""]",8.1,25306,2003
tt0104561,https://www.imdb.com/title/tt0104561/,"Jo Jeeta Wohi Sikandar","[""Comedy"", ""Drama"", ""Romance""]",8.1,24567,1992
tt2659414,https://www.imdb.com/title/tt2659414/,"Miracle in Cell No. 7","[""Comedy"", ""Drama""]",8.1,24500,2013
tt0102015,https://www.imdb.com/title/tt0102015/,"Hearts of Darkness: A Filmmaker's Apocalypse","[""Documentary""]",8.1,23908,1991
tt0014429,https://www.imdb.com/title/tt0014429/,"Safety Last!","[""Action"", ""Comedy"", ""Thriller""]",8.1,23385,1923
tt0425333,https://www.imdb.com/title/tt0425333/,Pardon,"[""Comedy"", ""Drama""]",8.1,23359,2005
tt7286916,https://www.imdb.com/title/tt7286916/,"The Dawn Wall","[""Biography"", ""Documentary"", ""Sport""]",8.1,21468,2017
tt0056241,https://www.imdb.com/title/tt0056241/,"The Miracle Worker","[""Biography"", ""Drama""]",8.1,20889,1962
tt0077838,https://www.imdb.com/title/tt0077838/,"The Last Waltz","[""Biography"", ""Documentary"", ""Music""]",8.1,20581,1978
tt0128332,https://www.imdb.com/title/tt0128332/,Innocence,"[""Drama""]",8.1,20412,1997
tt0093342,https://www.imdb.com/title/tt0093342/,"Where Is the Friend's House?","[""Drama"", ""Family""]",8.1,19648,1987
tt1781069,https://www.imdb.com/title/tt1781069/,"Zeitgeist: Moving Forward","[""Documentary""]",8.1,18788,2011
tt0066580,https://www.imdb.com/title/tt0066580/,Woodstock,"[""Documentary"", ""History"", ""Music""]",8.1,18698,1970
tt8144834,https://www.imdb.com/title/tt8144834/,"Section 375","[""Crime"", ""Drama"", ""Mystery""]",8.1,18621,2019
tt0191043,https://www.imdb.com/title/tt0191043/,"The Color of Paradise","[""Drama"", ""Family""]",8.1,18433,1999
tt0453729,https://www.imdb.com/title/tt0453729/,Iqbal,"[""Drama"", ""Sport""]",8.1,17858,2005
tt0041452,https://www.imdb.com/title/tt0041452/,"The Heiress","[""Drama"", ""Romance""]",8.1,17665,1949
tt0319736,https://www.imdb.com/title/tt0319736/,"The Legend of Bhagat Singh","[""Action"", ""Biography"", ""Drama""]",8.1,17504,2002
tt0016847,https://www.imdb.com/title/tt0016847/,Faust,"[""Drama"", ""Fantasy"", ""Horror""]",8.1,16982,1926
tt11375428,https://www.imdb.com/title/tt11375428/,Hridayam,"[""Drama"", ""Musical"", ""Romance""]",8.1,16683,2022
tt0076085,https://www.imdb.com/title/tt0076085/,"A Special Day","[""Drama""]",8.1,16375,1977
tt19853258,https://www.imdb.com/title/tt19853258/,"Still: A Michael J. Fox Movie","[""Biography"", ""Documentary""]",8.1,16075,2023
tt4432480,https://www.imdb.com/title/tt4432480/,RangiTaranga,"[""Mystery"", ""Thriller""]",8.1,15412,2015
tt0116630,https://www.imdb.com/title/tt0116630/,Indian,"[""Action"", ""Drama"", ""Thriller""]",8.1,15090,1996
tt0105271,https://www.imdb.com/title/tt0105271/,Roja,"[""Drama"", ""Romance"", ""Thriller""]",8.1,13953,1992
tt0112553,https://www.imdb.com/title/tt0112553/,Bombay,"[""Drama"", ""Romance""]",8.1,13892,1995
tt32765621,https://www.imdb.com/title/tt32765621/,Sipahi,"[""Drama""]",8.1,13815,2024
tt10706602,https://www.imdb.com/title/tt10706602/,Collective,"[""Crime"", ""Documentary""]",8.1,13626,2019
tt1634013,https://www.imdb.com/title/tt1634013/,"Montevideo: Taste of a Dream","[""Adventure"", ""Comedy"", ""Drama""]",8.1,13144,2010
tt1113829,https://www.imdb.com/title/tt1113829/,"George Harrison: Living in the Material World","[""Biography"", ""Documentary"", ""Music""]",8.1,12771,2011
tt3455224,https://www.imdb.com/title/tt3455224/,Virunga,"[""Documentary"", ""War""]",8.1,12361,2014
tt0330243,https://www.imdb.com/title/tt0330243/,"Day of the Wacko","[""Comedy"", ""Drama"", ""Romance""]",8.1,12142,2002
tt0036506,https://www.imdb.com/title/tt0036506/,"Day of Wrath","[""Drama"", ""History""]",8.1,11295,1943
tt13299890,https://www.imdb.com/title/tt13299890/,"The Great Indian Kitchen","[""Comedy"", ""Drama""]",8.1,10119,2021
tt0848228,https://www.imdb.com/title/tt0848228/,"The Avengers","[""Action"", ""Sci-Fi""]",8,1479695,2012
tt2015381,https://www.imdb.com/title/tt2015381/,"Guardians of the Galaxy","[""Action"", ""Adventure"", ""Comedy""]",8,1291773,2014
tt1431045,https://www.imdb.com/title/tt1431045/,Deadpool,"[""Action"", ""Comedy""]",8,1171900,2016
tt3659388,https://www.imdb.com/title/tt3659388/,"The Martian","[""Adventure"", ""Drama"", ""Sci-Fi""]",8,944712,2015
tt1160419,https://www.imdb.com/title/tt1160419/,"Dune: Part One","[""Action"", ""Adventure"", ""Drama""]",8,907009,2021
tt1663202,https://www.imdb.com/title/tt1663202/,"The Revenant","[""Action"", ""Adventure"", ""Drama""]",8,889890,2015
tt1010048,https://www.imdb.com/title/tt1010048/,"Slumdog Millionaire","[""Crime"", ""Drama"", ""Romance""]",8,885006,2008
tt0246578,https://www.imdb.com/title/tt0246578/,"Donnie Darko","[""Drama"", ""Mystery"", ""Sci-Fi""]",8,863671,2001
tt0947798,https://www.imdb.com/title/tt0947798/,"Black Swan","[""Drama"", ""Thriller""]",8,839425,2010
tt2084970,https://www.imdb.com/title/tt2084970/,"The Imitation Game","[""Biography"", ""Drama"", ""Thriller""]",8,836788,2014
tt0317705,https://www.imdb.com/title/tt0317705/,"The Incredibles","[""Action"", ""Adventure"", ""Animation""]",8,828517,2004
tt0378194,https://www.imdb.com/title/tt0378194/,"Kill Bill: Vol. 2","[""Action"", ""Crime"", ""Thriller""]",8,820394,2004
tt0401792,https://www.imdb.com/title/tt0401792/,"Sin City","[""Crime"", ""Thriller""]",8,799489,2005
tt1504320,https://www.imdb.com/title/tt1504320/,"The King's Speech","[""Biography"", ""Drama"", ""History""]",8,713775,2010
tt0381061,https://www.imdb.com/title/tt0381061/,"Casino Royale","[""Action"", ""Adventure"", ""Thriller""]",8,703920,2006
tt0107048,https://www.imdb.com/title/tt0107048/,"Groundhog Day","[""Comedy"", ""Drama"", ""Fantasy""]",8,696975,1993
tt3783958,https://www.imdb.com/title/tt3783958/,"La La Land","[""Comedy"", ""Drama"", ""Music""]",8,692435,2016
tt1856101,https://www.imdb.com/title/tt1856101/,"Blade Runner 2049","[""Action"", ""Drama"", ""Mystery""]",8,686107,2017
tt1798709,https://www.imdb.com/title/tt1798709/,Her,"[""Drama"", ""Romance"", ""Sci-Fi""]",8,684119,2013
tt0440963,https://www.imdb.com/title/tt0440963/,"The Bourne Ultimatum","[""Action"", ""Mystery"", ""Thriller""]",8,664320,2007
tt0114746,https://www.imdb.com/title/tt0114746/,"12 Monkeys","[""Mystery"", ""Sci-Fi"", ""Thriller""]",8,654269,1995
tt0450259,https://www.imdb.com/title/tt0450259/,"Blood Diamond","[""Adventure"", ""Drama"", ""Thriller""]",8,595100,2006
tt0454921,https://www.imdb.com/title/tt0454921/,"The Pursuit of Happyness","[""Biography"", ""Drama""]",8,573577,2006
tt2948356,https://www.imdb.com/title/tt2948356/,Zootopia,"[""Action"", ""Adventure"", ""Animation""]",8,560724,2016
tt0095953,https://www.imdb.com/title/tt0095953/,"Rain Man","[""Drama""]",8,554154,1988
tt0101414,https://www.imdb.com/title/tt0101414/,"Beauty and the Beast","[""Animation"", ""Family"", ""Fantasy""]",8,485212,1991
tt0103639,https://www.imdb.com/title/tt0103639/,Aladdin,"[""Adventure"", ""Animation"", ""Comedy""]",8,477622,1992
tt0319061,https://www.imdb.com/title/tt0319061/,"Big Fish","[""Adventure"", ""Drama"", ""Fantasy""]",8,463552,2003
tt0093779,https://www.imdb.com/title/tt0093779/,"The Princess Bride","[""Adventure"", ""Comedy"", ""Family""]",8,457474,1987
tt0079470,https://www.imdb.com/title/tt0079470/,"Monty Python's Life of Brian","[""Comedy""]",8,424763,1979
tt2948372,https://www.imdb.com/title/tt2948372/,Soul,"[""Adventure"", ""Animation"", ""Comedy""]",8,392470,2020
tt0105323,https://www.imdb.com/title/tt0105323/,"Scent of a Woman","[""Drama""]",8,337765,1992
tt0175880,https://www.imdb.com/title/tt0175880/,Magnolia,"[""Drama""]",8,332649,1999
tt0099348,https://www.imdb.com/title/tt0099348/,"Dances with Wolves","[""Adventure"", ""Drama"", ""Western""]",8,295947,1990
tt0061722,https://www.imdb.com/title/tt0061722/,"The Graduate","[""Comedy"", ""Drama"", ""Romance""]",8,292115,1967
tt0075686,https://www.imdb.com/title/tt0075686/,"Annie Hall","[""Comedy"", ""Romance""]",8,280897,1977
tt0072890,https://www.imdb.com/title/tt0072890/,"Dog Day Afternoon","[""Biography"", ""Crime"", ""Drama""]",8,277083,1975
tt0245712,https://www.imdb.com/title/tt0245712/,"Amores Perros","[""Drama"", ""Thriller""]",8,256116,2000
tt3741834,https://www.imdb.com/title/tt3741834/,Lion,"[""Biography"", ""Drama""]",8,254687,2016
tt0083987,https://www.imdb.com/title/tt0083987/,Gandhi,"[""Biography"", ""Drama"", ""History""]",8,241684,1982
tt0063522,https://www.imdb.com/title/tt0063522/,"Rosemary's Baby","[""Drama"", ""Horror""]",8,241326,1968
tt1220719,https://www.imdb.com/title/tt1220719/,"Ip Man","[""Action"", ""Biography"", ""Drama""]",8,235678,2008
tt0064115,https://www.imdb.com/title/tt0064115/,"Butch Cassidy and the Sundance Kid","[""Biography"", ""Crime"", ""Drama""]",8,229015,1969
tt0094625,https://www.imdb.com/title/tt0094625/,Akira,"[""Action"", ""Animation"", ""Drama""]",8,209787,1988
tt0063442,https://www.imdb.com/title/tt0063442/,"Planet of the Apes","[""Adventure"", ""Sci-Fi""]",8,201132,1968
tt0352248,https://www.imdb.com/title/tt0352248/,"Cinderella Man","[""Biography"", ""Drama"", ""Romance""]",8,200688,2005
tt4857264,https://www.imdb.com/title/tt4857264/,"The Invisible Guest","[""Crime"", ""Drama"", ""Mystery""]",8,196574,2016
tt0092067,https://www.imdb.com/title/tt0092067/,"Castle in the Sky","[""Adventure"", ""Animation"", ""Family""]",8,186302,1986
tt0087544,https://www.imdb.com/title/tt0087544/,"Nausicaä of the Valley of the Wind","[""Adventure"", ""Animation"", ""Sci-Fi""]",8,186239,1984
tt0102138,https://www.imdb.com/title/tt0102138/,JFK,"[""Drama"", ""History"", ""Thriller""]",8,172802,1991
tt0072431,https://www.imdb.com/title/tt0072431/,"Young Frankenstein","[""Comedy""]",8,171668,1974
tt10366460,https://www.imdb.com/title/tt10366460/,CODA,"[""Comedy"", ""Drama"", ""Music""]",8,170465,2021
tt0276919,https://www.imdb.com/title/tt0276919/,Dogville,"[""Crime"", ""Drama""]",8,160918,2003
tt0046250,https://www.imdb.com/title/tt0046250/,"Roman Holiday","[""Comedy"", ""Drama"", ""Romance""]",8,149738,1953
tt0310793,https://www.imdb.com/title/tt0310793/,"Bowling for Columbine","[""Crime"", ""Documentary"", ""Drama""]",8,149628,2002
tt0079944,https://www.imdb.com/title/tt0079944/,Stalker,"[""Drama"", ""Sci-Fi""]",8,147448,1979
tt2631186,https://www.imdb.com/title/tt2631186/,"Baahubali: The Beginning","[""Action"", ""Drama"", ""Fantasy""]",8,140432,2015
tt0070511,https://www.imdb.com/title/tt0070511/,Papillon,"[""Biography"", ""Crime"", ""Drama""]",8,140072,1973
tt0060827,https://www.imdb.com/title/tt0060827/,Persona,"[""Drama"", ""Thriller""]",8,133132,1966
tt0338564,https://www.imdb.com/title/tt0338564/,"Infernal Affairs","[""Action"", ""Crime"", ""Drama""]",8,133057,2002
tt0056801,https://www.imdb.com/title/tt0056801/,8½,"[""Drama""]",8,126894,1963
tt0097216,https://www.imdb.com/title/tt0097216/,"Do the Right Thing","[""Comedy"", ""Drama""]",8,114994,1989
tt0861739,https://www.imdb.com/title/tt0861739/,"Elite Squad","[""Action"", ""Crime"", ""Drama""]",8,112293,2007
tt0052311,https://www.imdb.com/title/tt0052311/,"Touch of Evil","[""Crime"", ""Drama"", ""Film-Noir""]",8,111098,1958
tt0401383,https://www.imdb.com/title/tt0401383/,"The Diving Bell and the Butterfly","[""Biography"", ""Drama""]",8,110942,2007
tt0808417,https://www.imdb.com/title/tt0808417/,Persepolis,"[""Animation"", ""Biography"", ""Drama""]",8,101230,2007
tt0156887,https://www.imdb.com/title/tt0156887/,"Perfect Blue","[""Animation"", ""Crime"", ""Drama""]",8,100911,1997
tt0048424,https://www.imdb.com/title/tt0048424/,"The Night of the Hunter","[""Crime"", ""Drama"", ""Film-Noir""]",8,100230,1955
tt0117666,https://www.imdb.com/title/tt0117666/,"Sling Blade","[""Drama""]",8,99995,1996
tt0166896,https://www.imdb.com/title/tt0166896/,"The Straight Story","[""Biography"", ""Drama""]",8,99318,1999
tt0109424,https://www.imdb.com/title/tt0109424/,"Chungking Express","[""Comedy"", ""Crime"", ""Drama""]",8,99194,1994
tt0154420,https://www.imdb.com/title/tt0154420/,"The Celebration","[""Drama""]",8,95259,1998
tt1555149,https://www.imdb.com/title/tt1555149/,"Elite Squad 2: The Enemy Within","[""Action"", ""Crime"", ""Drama""]",8,87889,2010
tt0374546,https://www.imdb.com/title/tt0374546/,"Spring, Summer, Fall, Winter... and Spring","[""Drama"", ""Romance""]",8,87690,2003
tt0084503,https://www.imdb.com/title/tt0084503/,"Pink Floyd: The Wall","[""Drama"", ""Fantasy"", ""Music""]",8,86515,1982
tt0369702,https://www.imdb.com/title/tt0369702/,"The Sea Inside","[""Biography"", ""Drama""]",8,85974,2004
tt0061184,https://www.imdb.com/title/tt0061184/,"Who's Afraid of Virginia Woolf?","[""Drama""]",8,81153,1966
tt0053779,https://www.imdb.com/title/tt0053779/,"The Sweet Life","[""Comedy"", ""Drama""]",8,79479,1960
tt0112870,https://www.imdb.com/title/tt0112870/,"Dilwale Dulhania Le Jayenge","[""Drama"", ""Romance""]",8,78434,1995
tt0386032,https://www.imdb.com/title/tt0386032/,Sicko,"[""Documentary"", ""Drama""]",8,77102,2007
tt0052561,https://www.imdb.com/title/tt0052561/,"Anatomy of a Murder","[""Drama"", ""Mystery""]",8,73132,1959
tt0010323,https://www.imdb.com/title/tt0010323/,"The Cabinet of Dr. Caligari","[""Horror"", ""Mystery"", ""Thriller""]",8,71502,1920
tt0120731,https://www.imdb.com/title/tt0120731/,"The Legend of 1900","[""Drama"", ""Music"", ""Romance""]",8,70080,1998
tt4169250,https://www.imdb.com/title/tt4169250/,"M.S. Dhoni: The Untold Story","[""Biography"", ""Drama"", ""Sport""]",8,69848,2016
tt0053221,https://www.imdb.com/title/tt0053221/,"Rio Bravo","[""Western""]",8,69362,1959
tt0384116,https://www.imdb.com/title/tt0384116/,G.O.R.A.,"[""Adventure"", ""Comedy"", ""Sci-Fi""]",8,67932,2004
tt0047528,https://www.imdb.com/title/tt0047528/,"The Road","[""Drama""]",8,67306,1954
tt1865505,https://www.imdb.com/title/tt1865505/,"Song of the Sea","[""Adventure"", ""Animation"", ""Drama""]",8,64111,2014
tt0056687,https://www.imdb.com/title/tt0056687/,"What Ever Happened to Baby Jane?","[""Drama"", ""Horror"", ""Thriller""]",8,63278,1962
tt3612616,https://www.imdb.com/title/tt3612616/,Mommy,"[""Drama""]",8,62840,2014
tt0114787,https://www.imdb.com/title/tt0114787/,Underground,"[""Comedy"", ""Drama"", ""Fantasy""]",8,61894,1995
tt1185616,https://www.imdb.com/title/tt1185616/,"Waltz with Bashir","[""Animation"", ""Biography"", ""Documentary""]",8,60988,2008
tt0062229,https://www.imdb.com/title/tt0062229/,"Le Samouraï","[""Crime"", ""Drama"", ""Thriller""]",8,60005,1967
tt2377938,https://www.imdb.com/title/tt2377938/,"Special 26","[""Crime"", ""Drama"", ""Thriller""]",8,59884,2013
tt3390572,https://www.imdb.com/title/tt3390572/,Haider,"[""Action"", ""Crime"", ""Drama""]",8,58509,2014
tt4044364,https://www.imdb.com/title/tt4044364/,Citizenfour,"[""Biography"", ""Documentary""]",8,58486,2014
tt0060107,https://www.imdb.com/title/tt0060107/,"Andrei Rublev","[""Biography"", ""Drama"", ""History""]",8,57833,1966
tt0118843,https://www.imdb.com/title/tt0118843/,"Black Cat, White Cat","[""Comedy"", ""Crime"", ""Romance""]",8,56944,1998
tt0050613,https://www.imdb.com/title/tt0050613/,"Throne of Blood","[""Drama""]",8,56883,1957
tt2758880,https://www.imdb.com/title/tt2758880/,"Winter Sleep","[""Drama""]",8,56362,2014
tt2576852,https://www.imdb.com/title/tt2576852/,"The Tale of The Princess Kaguya","[""Animation"", ""Drama"", ""Family""]",8,55920,2013
tt0109117,https://www.imdb.com/title/tt0109117/,"Andaz Apna Apna","[""Action"", ""Comedy"", ""Romance""]",8,55813,1994
tt1069238,https://www.imdb.com/title/tt1069238/,Departures,"[""Drama""]",8,55576,2008
tt0067328,https://www.imdb.com/title/tt0067328/,"The Last Picture Show","[""Drama"", ""Romance""]",8,53302,1971
tt0293715,https://www.imdb.com/title/tt0293715/,"My Sassy Girl","[""Comedy"", ""Drama"", ""Romance""]",8,51034,2001
tt0456144,https://www.imdb.com/title/tt0456144/,"Lage Raho Munna Bhai","[""Comedy"", ""Drama"", ""Romance""]",8,51004,2006
tt0067093,https://www.imdb.com/title/tt0067093/,"Fiddler on the Roof","[""Drama"", ""Family"", ""Musical""]",8,48591,1971
tt0117589,https://www.imdb.com/title/tt0117589/,"Secrets & Lies","[""Comedy"", ""Drama""]",8,48160,1996
tt2375559,https://www.imdb.com/title/tt2375559/,"1: Nenokkadine","[""Action"", ""Thriller""]",8,46786,2014
